,author,category,commentCount,description,favouriteCount,isComplete,numOfchap,pic,ratingCount,tag,title,viewer,new_title,hashtag
990,Black Aye,นิยาย Boy Love Lovely Room,369,โดนนักอ่านแช่งให้ไปอยู่ในนิยายตัวเอง ไปเกิดเป็นเด็กอ้วนที่จะถูกตัวร้ายถีบตกหน้าผาตายตอนสิบขวบ โอ้ แล,643,จบ,25.0,https://cdn.readawrite.com/articles/1901/1900698/thumbnail/,126,"นิยายน้ำเน่า,นิยายวาย,นิยายเกิดใหม่",#ต้นข้าวไม่อยากตาย (Yaoi),"33,455",,ต้นข้าวไม่อยากตาย
991,+*TSUKA+*,นิยาย Boy Love Lovely Room,4,Not One Night Stand Must But together we be the perfect soulmates!! ผมไม่เอาแค่วันนี้นะพี่ เพราะผมจะ,37,จบ,0.0,https://cdn.readawrite.com/articles/1901/1900928/thumbnail/,4,,SOLAR SYSTEM #ไม่เอาแค่วันนี้นะพี่,456,,ไม่เอาแค่วันนี้นะพี่
992,Bek_Bek,นิยาย Boy Love Lovely Room,42,เป็นเพื่อนกันมาตั้งนาน มึงจะมาทำกับกูแบบนี้ไม่ได้นะไอ้เชี้ยกล้าาาา!!!!,188,จบ,18.0,https://cdn.readawrite.com/articles/1901/1900011/thumbnail/,31,,[END] มึงเพื่อนกูนะเว้ยย #กล้าวิน,"19,188",มึงเพื่อนกูนะเว้ยย,กล้าวิน
993,เบล,นิยาย Boy Love Lovely Room,23,ไปผับกับเพื่อนครั้งแรกดันเสียตัวให้ใครไม่รู้ เสียตัวอย่างเดียวผมไม่ว่าแต่มันได้ของแถมมาด้วย!!!,55,จบ,5.0,https://cdn.readawrite.com/articles/1901/1900174/thumbnail/,10,"เคะท้อง,Boy Love/Yaoi,18+,พระเอกชึน,#Mpreg,มาเฟีย",Destiny #ป๋าคนชึน,"1,435",,ป๋าคนชึน
994,ChayoRu_X,นิยาย Boy Love Lovely Room,4,ตั้งแต่เหตุการณ์ครั้งนั้นเขาก็ไม่สามารถเข้าใกล้อัลฟ่าอีกเลย..ยกเว้นเจ้าของดวงตาสีฟ้างดงามที่เลือนลา,26,จบ,1.0,https://cdn.readawrite.com/articles/1905/1904366/thumbnail/,2,"Boy Love/Yaoi,omegaverse,Mpreg",ALFA PHOBIA #โรคกลัวอัลฟ่า (OMEGAVERSE),307,,โรคกลัวอัลฟ่า
995,LittlelizShip✤Hydrantear,นิยาย Boy Love Secret Room,339,เพราะเสพติดเซ็กส์ ริชาร์ดเลยมาเป็นโสเภณี ทว่าไม่ว่าอย่างไรก็รู้สึกไม่พอใจเสียที แต่แล้ววันหนึ่งเขาก็,830,จบ,19.0,https://cdn.readawrite.com/articles/1905/1904416/thumbnail/,121,"Boy Love/Yaoi,18+,นิยายวาย,นิยายรัก,SM,นิยายโรแมนติก,นิยายแฟนตาซี,Mpreg,พระเอกยัน,ยันเดเระ,PWP,Beastiality,กาม,เมะผีบ้า,อิพวกนี้มันไม่ปกติข๊าคุณกิตติ๊!",-END- [Mpreg / Harem] โอเมก้าควีนแห่งโลกครึ่งอสูร #ควีนริชาร์ดของเหล่าสรรพสัตว์,"35,797",โอเมก้าควีนแห่งโลกครึ่งอสูร,ควีนริชาร์ดของเหล่าสรรพสัตว์
996,DINSO2B,นิยาย Boy Love Lovely Room,3,"""คนมาทะเลไม่หนีร้อนก็หนีรัก"" หนึ่งหนีพิษรัก อีกหนึ่งหนีพิษร้อน สู่ความสัมพันธ์แสนสั้นที่ฝังอยู่ภายใน",11,จบ,3.0,https://cdn.readawrite.com/articles/1906/1905689/thumbnail/,2,"Boy Love/Yaoi,นิยายรัก,ดราม่า",Ephemeral #พบชั่วครั้งรักชั่วคราว,250,,พบชั่วครั้งรักชั่วคราว
997,น.นิ้วสั้น,นิยาย Boy Love Lovely Room,262,ใครมันจะไปคิดว่าอิชุ้นจะสู่ขิตด้วยการเดินสะดุดสายไฟบนเวที!! เท่านั้นไม่พอวิญญาณดันลอยไปเข้าร่างของอั,476,จบ,30.0,https://cdn.readawrite.com/articles/1906/1905922/thumbnail/,85,"นิยายวาย,นิยายเบาสมอง,omegaverse,เมะออกสาว,ตลก / comedy,Boy Love/Yaoi,Yaoi/BL,เมะสวย,Boys' Love/Yaoi",So Fierce #งานนี้คุณเจ๊จะแซ่บ (omegaverse),"27,758",,งานนี้คุณเจ๊จะแซ่บ
998,Patchiyss,นิยาย Boy Love Lovely Room,1,เมื่อเซิร์กระดับสูงบาดเจ็บจากการสู้รบเพื่อเผ่าพันธ์ ด้วยสติที่เหลืออยู่จึงไม่ลังเลที่จะเปิดช่องวาร์ป,5,จบ,1.0,https://cdn.readawrite.com/articles/1907/1906673/thumbnail/,1,"Boy Love/Yaoi,นิยายวาย,ตลก,นิยายแฟนตาซี",#เป็นมากกว่าเซิร์ก,81,,เป็นมากกว่าเซิร์ก
999,SS.Persimmons,นิยาย Boy Love Secret Room,336,"ใครจะไปรู้ว่านายแบบวาบหวิวชื่อดังที่มีสมาชิกในแอคลับนับพัน จะใสขนาดนี้วะ! ""พี่ครับ เบาๆ นะ ฟ้อนท์ไม่","1,314",จบ,29.0,https://cdn.readawrite.com/articles/1908/1907112/thumbnail/,143,"Boy Love/Yaoi,นิยายวาย,18+,PWP,Onlyfans,พี่ครับเบานะ,น้องฟ้อนท์,พี่นอร์ธ,เรื่องเล่าวันคนโสด",[BL] #พี่ครับเบานะ,"107,570",,พี่ครับเบานะ
1000,my really,นิยาย Boy Love Secret Room,0,""" เพราะเธอ ฉันถึงละสายตาไปไหนไม่ได้""",9,จบ,17.0,https://cdn.readawrite.com/articles/1909/1908029/thumbnail/,0,"Boy Love/Yaoi,18+,นิยายโรแมนติก,นิยายรัก,นิยายวาย",because of you #เพราะเธอ,817,,เพราะเธอ
1001,skylover☁,นิยาย Boy Love Lovely Room,274,'เธียรวิชญ์' ลาออกจากงานเลขาเพราะมีเรื่องชู้สาวเกิดขึ้น ระหว่างที่คิดว่าจะไปทำงานอะไรต่อดี ก็มีคนเสน,"2,196",จบ,1.0,https://cdn.readawrite.com/articles/1909/1908214/thumbnail/,199,,My omega boss (omegaverse) #โอเมก้าบอส,"21,349",,โอเมก้าบอส
1002,ladyjairan,นิยาย Boy Love Secret Room,189,ผม หญิง ผู้ชายตัวเล็กตูดใหญ่ เด็กเรียนที่ใครๆไม่สนใจ แต่ผมมีความลับบางอย่างซ้อนอยู่ จุ๊ๆ อย่าไปบอกใค,839,จบ,12.0,https://cdn.readawrite.com/articles/1909/1908848/thumbnail/,92,"18+,SM,โรงเรียน",#น้ำกาม,"74,744",,น้ำกาม
1003,littleskyofme,นิยาย Boy Love Lovely Room,"3,696","""ตั๋วกึ้ดกับเปิ้นจะไดก็บ่บอก เป็นจะอี้แล้วเปิ้นจะไว้ใจได้กา""","4,308",จบ,29.0,https://cdn.readawrite.com/articles/1909/1908897/thumbnail/,874,"Yaoi,อินตา,เอื้อกูล,เหนือ,ภาษาเหนือ,มัธยม,อบอุ่นหัวใจ,สดใส,โรงเรียน,ฟีลกูด,ไว้ใจได้กา",#หัวหน้าเป๋,"192,582",,หัวหน้าเป๋
1004,popoly,นิยาย Boy Love Secret Room,4,“ผมฟ้องพ่อเเน่! ว่าอาจารย์จิ้มก้นผม!”,26,จบ,4.0,https://cdn.readawrite.com/articles/1911/1910139/thumbnail/,4,"เท็นโนไม่กินเผ็ด,Boy Love/Yaoi,Rosary,โรซารี่,เท็นโน,Boy love / Yaoi / ชายรักชาย",#เท็นโนไม่กินเผ็ด,935,,เท็นโนไม่กินเผ็ด
1005,Carein12,นิยาย Boy Love Lovely Room,189,ตั้งแต่เจอไอ้ขุนผมก็ไม่รู้จักคำว่ารักแท้อีกเลย จนมาเจอเขา,590,จบ,11.0,https://cdn.readawrite.com/articles/1912/1911589/thumbnail/,80,"กลกาม,ดราม่านิดๆ,Mpreg,Boy Love/Yaoi,เรื่องเล่าวันคนโสด",#กลกาม [Mpreg]​,"26,419",,กลกาม
1006,White Demon,นิยาย Boy Love Lovely Room,"5,496",ท่านนายพลฉายา 'เสือดาวเวหา' กับแพนด้าแดงที่สืบทอดวิชากังฟู,"11,618",จบ,14.0,https://cdn.readawrite.com/articles/1913/1912279/thumbnail/,"2,082",,I\'m a baby red panda #ผมคือแพนด้าเด็ก,"257,007",,ผมคือแพนด้าเด็ก
1007,Lerequin,นิยาย Boy Love Secret Room,5,รวมเรื่องสั้นแนวอีโรติคที่อยากเขียน,30,จบ,1.0,https://cdn.readawrite.com/articles/1913/1912488/thumbnail/,3,,Poème èrotique #กามกวี,"1,665",,กามกวี
1008,mAgic 1nk,นิยาย Boy Love Lovely Room,"2,026",บนโลกนี้แฟนเก่าไม่ควรโคจรมาเจอกันฉันใดซินแสกับวิศวกรก็ฉันนั้น... แต่ดูเหมือนทะเลาะกันในโลกปัจจุบันยั,"6,329",จบ,18.0,https://cdn.readawrite.com/articles/1915/1914276/thumbnail/,907,"Boy Love/Yaoi,นิยายวาย,18+,นิยายแฟนตาซี,ผมเป็นฮองเฮาเขาเป็นฮ่องเต้",#ผมเป็นฮองเฮาเขาเป็นฮ่องเต้ BL,"187,461",,ผมเป็นฮองเฮาเขาเป็นฮ่องเต้
